"game_pk","season","official_date","weekday","has_abs_challenges","n_mj_event","n_mj_play","n_mj_overturned","n_called","n_tracked","n_scored","n_zone_from_batter","zone_top_frac","n_agree","agree","agree_final","format_class","signal_conflict"
721661,2023,"2023-03-31","Friday","FALSE",0,0,0,172,172,172,0,"0.510",172,"1.000000","1.000000","full_abs","FALSE"
721732,2023,"2023-03-31","Friday","FALSE",0,0,0,193,193,193,0,"0.510",168,"0.870466","0.870466","human_called","FALSE"
721807,2023,"2023-03-31","Friday","FALSE",0,0,0,200,200,200,0,"0.510",200,"1.000000","1.000000","full_abs","FALSE"
721957,2023,"2023-03-31","Friday","FALSE",0,0,0,194,194,194,0,"0.510",194,"1.000000","1.000000","full_abs","FALSE"
722652,2023,"2023-03-31","Friday","FALSE",0,0,0,183,183,183,0,"0.510",167,"0.912568","0.912568","human_called","FALSE"
722729,2023,"2023-03-31","Friday","FALSE",0,0,0,162,162,162,0,"0.510",156,"0.962963","0.962963","human_called","FALSE"
722952,2023,"2023-03-31","Friday","FALSE",0,0,0,146,146,146,0,"0.510",135,"0.924658","0.924658","human_called","FALSE"
723026,2023,"2023-03-31","Friday","FALSE",0,0,0,190,190,190,0,"0.510",175,"0.921053","0.921053","human_called","FALSE"
723540,2023,"2023-03-31","Friday","FALSE",0,0,0,200,200,200,0,"0.510",188,"0.940000","0.940000","human_called","FALSE"
723610,2023,"2023-03-31","Friday","FALSE",0,0,0,161,161,161,0,"0.510",152,"0.944099","0.944099","human_called","FALSE"
723684,2023,"2023-03-31","Friday","FALSE",0,0,0,164,164,164,0,"0.510",146,"0.890244","0.890244","human_called","FALSE"
723758,2023,"2023-03-31","Friday","FALSE",0,0,0,193,193,193,0,"0.510",180,"0.932642","0.932642","human_called","FALSE"
725504,2023,"2023-03-31","Friday","FALSE",0,0,0,184,184,184,0,"0.510",172,"0.934783","0.934783","human_called","FALSE"
721507,2023,"2023-04-01","Saturday","FALSE",0,0,0,113,113,113,0,"0.510",113,"1.000000","1.000000","full_abs","FALSE"
721508,2023,"2023-04-01","Saturday","FALSE",0,0,0,128,128,128,0,"0.510",128,"1.000000","1.000000","full_abs","FALSE"
721658,2023,"2023-04-01","Saturday","FALSE",0,0,0,155,155,155,0,"0.510",155,"1.000000","1.000000","full_abs","FALSE"
721731,2023,"2023-04-01","Saturday","FALSE",0,0,0,190,190,190,0,"0.510",166,"0.873684","0.873684","human_called","FALSE"
721802,2023,"2023-04-01","Saturday","FALSE",0,0,0,177,177,177,0,"0.510",177,"1.000000","1.000000","full_abs","FALSE"
721956,2023,"2023-04-01","Saturday","FALSE",0,0,0,204,204,204,0,"0.510",204,"1.000000","1.000000","full_abs","FALSE"
722654,2023,"2023-04-01","Saturday","FALSE",0,0,0,190,190,190,0,"0.510",171,"0.900000","0.900000","human_called","FALSE"
722733,2023,"2023-04-01","Saturday","FALSE",0,0,0,205,205,205,0,"0.510",185,"0.902439","0.902439","human_called","FALSE"
722955,2023,"2023-04-01","Saturday","FALSE",0,0,0,154,154,154,0,"0.510",146,"0.948052","0.948052","human_called","FALSE"
723029,2023,"2023-04-01","Saturday","FALSE",0,0,0,122,122,122,0,"0.510",114,"0.934426","0.934426","human_called","FALSE"
723248,2023,"2023-04-01","Saturday","FALSE",0,0,0,146,146,146,0,"0.510",140,"0.958904","0.958904","human_called","FALSE"
723258,2023,"2023-04-01","Saturday","FALSE",0,0,0,175,175,175,0,"0.510",153,"0.874286","0.874286","human_called","FALSE"
723532,2023,"2023-04-01","Saturday","FALSE",0,0,0,192,192,192,0,"0.510",172,"0.895833","0.895833","human_called","FALSE"
723604,2023,"2023-04-01","Saturday","FALSE",0,0,0,151,151,151,0,"0.510",138,"0.913907","0.913907","human_called","FALSE"
723680,2023,"2023-04-01","Saturday","FALSE",0,0,0,197,197,197,0,"0.510",180,"0.913706","0.913706","human_called","FALSE"
723759,2023,"2023-04-01","Saturday","FALSE",0,0,0,207,180,180,0,"0.510",170,"0.944444","0.944444","human_called","FALSE"
725505,2023,"2023-04-01","Saturday","FALSE",0,0,0,138,138,138,0,"0.510",129,"0.934783","0.934783","human_called","FALSE"
721506,2023,"2023-04-02","Sunday","FALSE",0,0,0,194,194,194,0,"0.510",194,"1.000000","1.000000","full_abs","FALSE"
721652,2023,"2023-04-02","Sunday","FALSE",0,0,0,181,181,181,0,"0.510",181,"1.000000","1.000000","full_abs","FALSE"
721728,2023,"2023-04-02","Sunday","FALSE",0,0,0,199,199,199,0,"0.510",190,"0.954774","0.954774","human_called","FALSE"
721803,2023,"2023-04-02","Sunday","FALSE",0,0,0,187,187,187,0,"0.510",186,"0.994652","0.994652","full_abs","FALSE"
721955,2023,"2023-04-02","Sunday","FALSE",0,0,0,154,154,154,0,"0.510",152,"0.987013","0.987013","human_called","FALSE"
722656,2023,"2023-04-02","Sunday","FALSE",0,0,0,154,154,154,0,"0.510",141,"0.915584","0.915584","human_called","FALSE"
722724,2023,"2023-04-02","Sunday","FALSE",0,0,0,162,162,162,0,"0.510",147,"0.907407","0.907407","human_called","FALSE"
722954,2023,"2023-04-02","Sunday","FALSE",0,0,0,176,176,176,0,"0.510",163,"0.926136","0.926136","human_called","FALSE"
723250,2023,"2023-04-02","Sunday","FALSE",0,0,0,172,172,172,0,"0.510",159,"0.924419","0.924419","human_called","FALSE"
723533,2023,"2023-04-02","Sunday","FALSE",0,0,0,198,198,198,0,"0.510",178,"0.898990","0.898990","human_called","FALSE"
723603,2023,"2023-04-02","Sunday","FALSE",0,0,0,187,187,187,0,"0.510",173,"0.925134","0.925134","human_called","FALSE"
723682,2023,"2023-04-02","Sunday","FALSE",0,0,0,245,245,245,0,"0.510",221,"0.902041","0.902041","human_called","FALSE"
723760,2023,"2023-04-02","Sunday","FALSE",0,0,0,179,179,179,0,"0.510",165,"0.921788","0.921788","human_called","FALSE"
725499,2023,"2023-04-02","Sunday","FALSE",0,0,0,142,142,142,0,"0.510",132,"0.929577","0.929577","human_called","FALSE"
721357,2023,"2023-04-04","Tuesday","FALSE",0,0,0,197,197,197,0,"0.510",197,"1.000000","1.000000","full_abs","FALSE"
721433,2023,"2023-04-04","Tuesday","FALSE",0,0,0,194,194,194,0,"0.510",193,"0.994845","0.994845","full_abs","FALSE"
721580,2023,"2023-04-04","Tuesday","FALSE",0,0,0,219,219,219,0,"0.510",219,"1.000000","1.000000","full_abs","FALSE"
721883,2023,"2023-04-04","Tuesday","FALSE",0,0,0,197,197,197,0,"0.510",196,"0.994924","0.994924","full_abs","FALSE"
722031,2023,"2023-04-04","Tuesday","FALSE",0,0,0,181,181,181,0,"0.510",181,"1.000000","1.000000","full_abs","FALSE"
722803,2023,"2023-04-04","Tuesday","FALSE",0,0,0,155,155,155,0,"0.510",144,"0.929032","0.929032","human_called","FALSE"
723103,2023,"2023-04-04","Tuesday","FALSE",0,0,0,167,167,167,0,"0.510",157,"0.940120","0.940120","human_called","FALSE"
723178,2023,"2023-04-04","Tuesday","FALSE",0,0,0,163,163,163,0,"0.510",146,"0.895706","0.895706","human_called","FALSE"
723326,2023,"2023-04-04","Tuesday","FALSE",0,0,0,160,160,160,0,"0.510",147,"0.918750","0.918750","human_called","FALSE"
723405,2023,"2023-04-04","Tuesday","FALSE",0,0,0,143,143,143,0,"0.510",135,"0.944056","0.944056","human_called","FALSE"
723480,2023,"2023-04-04","Tuesday","FALSE",0,0,0,176,176,176,0,"0.510",155,"0.880682","0.880682","human_called","FALSE"
725397,2023,"2023-04-04","Tuesday","FALSE",0,0,0,192,192,192,0,"0.510",183,"0.953125","0.953125","human_called","FALSE"
725572,2023,"2023-04-04","Tuesday","FALSE",0,0,0,154,154,154,0,"0.510",136,"0.883117","0.883117","human_called","FALSE"
721359,2023,"2023-04-05","Wednesday","FALSE",0,0,0,169,168,168,0,"0.510",168,"1.000000","1.000000","full_abs","FALSE"
721430,2023,"2023-04-05","Wednesday","FALSE",0,0,0,172,172,172,0,"0.510",171,"0.994186","0.994186","full_abs","FALSE"
721578,2023,"2023-04-05","Wednesday","FALSE",0,0,0,221,221,221,0,"0.510",221,"1.000000","1.000000","full_abs","FALSE"
721886,2023,"2023-04-05","Wednesday","FALSE",0,0,0,145,145,145,0,"0.510",145,"1.000000","1.000000","full_abs","FALSE"
722029,2023,"2023-04-05","Wednesday","FALSE",0,0,0,136,136,136,0,"0.510",136,"1.000000","1.000000","full_abs","FALSE"
722807,2023,"2023-04-05","Wednesday","FALSE",0,0,0,121,121,121,0,"0.510",111,"0.917355","0.917355","human_called","FALSE"
723104,2023,"2023-04-05","Wednesday","FALSE",0,0,0,202,202,202,0,"0.510",187,"0.925743","0.925743","human_called","FALSE"
723177,2023,"2023-04-05","Wednesday","FALSE",0,0,0,156,156,156,0,"0.510",144,"0.923077","0.923077","human_called","FALSE"
723479,2023,"2023-04-05","Wednesday","FALSE",0,0,0,195,195,195,0,"0.510",179,"0.917949","0.917949","human_called","FALSE"
725399,2023,"2023-04-05","Wednesday","FALSE",0,0,0,143,143,143,0,"0.510",131,"0.916084","0.916084","human_called","FALSE"
721581,2023,"2023-04-06","Thursday","FALSE",0,0,0,179,179,179,0,"0.510",177,"0.988827","0.988827","human_called","FALSE"
721879,2023,"2023-04-06","Thursday","FALSE",0,0,0,136,136,136,0,"0.510",136,"1.000000","1.000000","full_abs","FALSE"
722028,2023,"2023-04-06","Thursday","FALSE",0,0,0,156,156,156,0,"0.510",156,"1.000000","1.000000","full_abs","FALSE"
722806,2023,"2023-04-06","Thursday","FALSE",0,0,0,148,148,148,0,"0.510",141,"0.952703","0.952703","human_called","FALSE"
722874,2023,"2023-04-06","Thursday","FALSE",0,0,0,207,207,207,0,"0.510",185,"0.893720","0.893720","human_called","FALSE"
723099,2023,"2023-04-06","Thursday","FALSE",0,0,0,206,206,206,0,"0.510",191,"0.927184","0.927184","human_called","FALSE"
723174,2023,"2023-04-06","Thursday","FALSE",0,0,0,159,159,159,0,"0.510",148,"0.930818","0.930818","human_called","FALSE"
723325,2023,"2023-04-06","Thursday","FALSE",0,0,0,118,118,118,0,"0.510",108,"0.915254","0.915254","human_called","FALSE"
723329,2023,"2023-04-06","Thursday","FALSE",0,0,0,149,149,149,0,"0.510",134,"0.899329","0.899329","human_called","FALSE"
723402,2023,"2023-04-06","Thursday","FALSE",0,0,0,149,55,55,0,"0.510",47,"0.854545","0.854545","human_called","FALSE"
723403,2023,"2023-04-06","Thursday","FALSE",0,0,0,94,55,55,0,"0.510",50,"0.909091","0.909091","human_called","FALSE"
723481,2023,"2023-04-06","Thursday","FALSE",0,0,0,140,140,140,0,"0.510",127,"0.907143","0.907143","human_called","FALSE"
723831,2023,"2023-04-06","Thursday","FALSE",0,0,0,172,172,172,0,"0.510",153,"0.889535","0.889535","human_called","FALSE"
725400,2023,"2023-04-06","Thursday","FALSE",0,0,0,114,114,114,0,"0.510",108,"0.947368","0.947368","human_called","FALSE"
721354,2023,"2023-04-07","Friday","FALSE",0,0,0,133,133,133,0,"0.510",125,"0.939850","0.939850","human_called","FALSE"
721355,2023,"2023-04-07","Friday","FALSE",0,0,0,116,116,116,0,"0.510",101,"0.870690","0.870690","human_called","FALSE"
721579,2023,"2023-04-07","Friday","FALSE",0,0,0,163,163,163,0,"0.510",147,"0.901840","0.901840","human_called","FALSE"
721877,2023,"2023-04-07","Friday","FALSE",0,0,0,129,129,129,0,"0.510",118,"0.914729","0.914729","human_called","FALSE"
722032,2023,"2023-04-07","Friday","FALSE",0,0,0,197,197,197,0,"0.510",188,"0.954315","0.954315","human_called","FALSE"
722877,2023,"2023-04-07","Friday","FALSE",0,0,0,161,161,161,0,"0.510",156,"0.968944","0.968944","human_called","FALSE"
723102,2023,"2023-04-07","Friday","FALSE",0,0,0,174,174,174,0,"0.510",160,"0.919540","0.919540","human_called","FALSE"
723328,2023,"2023-04-07","Friday","FALSE",0,0,0,138,138,138,0,"0.510",121,"0.876812","0.876812","human_called","FALSE"
723399,2023,"2023-04-07","Friday","FALSE",0,0,0,191,191,191,0,"0.510",174,"0.910995","0.910995","human_called","FALSE"
723478,2023,"2023-04-07","Friday","FALSE",0,0,0,174,174,174,0,"0.510",158,"0.908046","0.908046","human_called","FALSE"
723830,2023,"2023-04-07","Friday","FALSE",0,0,0,115,115,115,0,"0.510",100,"0.869565","0.869565","human_called","FALSE"
723883,2023,"2023-04-07","Friday","FALSE",0,0,0,152,152,152,0,"0.510",136,"0.894737","0.894737","human_called","FALSE"
723886,2023,"2023-04-07","Friday","FALSE",0,0,0,153,153,153,0,"0.510",143,"0.934641","0.934641","human_called","FALSE"
725394,2023,"2023-04-07","Friday","FALSE",0,0,0,170,170,170,0,"0.510",152,"0.894118","0.894118","human_called","FALSE"
725571,2023,"2023-04-07","Friday","FALSE",0,0,0,174,172,172,0,"0.510",154,"0.895349","0.895349","human_called","FALSE"
721349,2023,"2023-04-08","Saturday","FALSE",0,0,0,206,206,206,0,"0.510",189,"0.917476","0.917476","human_called","FALSE"
721425,2023,"2023-04-08","Saturday","FALSE",0,0,0,131,131,131,0,"0.510",124,"0.946565","0.946565","human_called","FALSE"
721431,2023,"2023-04-08","Saturday","FALSE",0,0,0,121,121,121,0,"0.510",113,"0.933884","0.933884","human_called","FALSE"
721582,2023,"2023-04-08","Saturday","FALSE",0,0,0,196,196,196,0,"0.510",182,"0.928571","0.928571","human_called","FALSE"
721878,2023,"2023-04-08","Saturday","FALSE",0,0,0,154,154,154,0,"0.510",144,"0.935065","0.935065","human_called","FALSE"
722030,2023,"2023-04-08","Saturday","FALSE",0,0,0,187,187,187,0,"0.510",177,"0.946524","0.946524","human_called","FALSE"
722799,2023,"2023-04-08","Saturday","FALSE",0,0,0,103,103,103,0,"0.510",96,"0.932039","0.932039","human_called","FALSE"
722801,2023,"2023-04-08","Saturday","FALSE",0,0,0,95,95,95,0,"0.510",81,"0.852632","0.852632","human_called","FALSE"
722871,2023,"2023-04-08","Saturday","FALSE",0,0,0,183,183,183,0,"0.510",178,"0.972678","0.972678","human_called","FALSE"
722880,2023,"2023-04-08","Saturday","FALSE",0,0,0,146,146,146,0,"0.510",133,"0.910959","0.910959","human_called","FALSE"
723101,2023,"2023-04-08","Saturday","FALSE",0,0,0,208,208,208,0,"0.510",186,"0.894231","0.894231","human_called","FALSE"
723175,2023,"2023-04-08","Saturday","FALSE",0,0,0,190,190,190,0,"0.510",177,"0.931579","0.931579","human_called","FALSE"
723330,2023,"2023-04-08","Saturday","FALSE",0,0,0,191,191,191,0,"0.510",175,"0.916230","0.916230","human_called","FALSE"
723398,2023,"2023-04-08","Saturday","FALSE",0,0,0,171,171,171,0,"0.510",159,"0.929825","0.929825","human_called","FALSE"
723470,2023,"2023-04-08","Saturday","FALSE",0,0,0,101,101,101,0,"0.510",90,"0.891089","0.891089","human_called","FALSE"
723475,2023,"2023-04-08","Saturday","FALSE",0,0,0,129,129,129,0,"0.510",119,"0.922481","0.922481","human_called","FALSE"
723832,2023,"2023-04-08","Saturday","FALSE",0,0,0,198,198,198,0,"0.510",176,"0.888889","0.888889","human_called","FALSE"
723888,2023,"2023-04-08","Saturday","FALSE",0,0,0,169,169,169,0,"0.510",157,"0.928994","0.928994","human_called","FALSE"
721427,2023,"2023-04-09","Sunday","FALSE",0,0,0,152,152,152,0,"0.510",136,"0.894737","0.894737","human_called","FALSE"
721572,2023,"2023-04-09","Sunday","FALSE",0,0,0,186,186,186,0,"0.510",169,"0.908602","0.908602","human_called","FALSE"
721880,2023,"2023-04-09","Sunday","FALSE",0,0,0,213,213,213,0,"0.510",192,"0.901408","0.901408","human_called","FALSE"
722024,2023,"2023-04-09","Sunday","FALSE",0,0,0,160,160,160,0,"0.510",148,"0.925000","0.925000","human_called","FALSE"
722800,2023,"2023-04-09","Sunday","FALSE",0,0,0,178,178,178,0,"0.510",160,"0.898876","0.898876","human_called","FALSE"
722875,2023,"2023-04-09","Sunday","FALSE",0,0,0,160,160,160,0,"0.510",141,"0.881250","0.881250","human_called","FALSE"
723100,2023,"2023-04-09","Sunday","FALSE",0,0,0,185,185,185,0,"0.510",165,"0.891892","0.891892","human_called","FALSE"
723176,2023,"2023-04-09","Sunday","FALSE",0,0,0,138,138,138,0,"0.510",124,"0.898551","0.898551","human_called","FALSE"
723324,2023,"2023-04-09","Sunday","FALSE",0,0,0,163,163,163,0,"0.510",149,"0.914110","0.914110","human_called","FALSE"
723400,2023,"2023-04-09","Sunday","FALSE",0,0,0,180,180,180,0,"0.510",166,"0.922222","0.922222","human_called","FALSE"
723828,2023,"2023-04-09","Sunday","FALSE",0,0,0,145,145,145,0,"0.510",139,"0.958621","0.958621","human_called","FALSE"
723885,2023,"2023-04-09","Sunday","FALSE",0,0,0,122,122,122,0,"0.510",114,"0.934426","0.934426","human_called","FALSE"
723892,2023,"2023-04-09","Sunday","FALSE",0,0,0,128,128,128,0,"0.510",104,"0.812500","0.812500","human_called","FALSE"
725393,2023,"2023-04-09","Sunday","FALSE",0,0,0,153,153,153,0,"0.510",141,"0.921569","0.921569","human_called","FALSE"
721653,2023,"2023-04-11","Tuesday","FALSE",0,0,0,165,165,165,0,"0.510",165,"1.000000","1.000000","full_abs","FALSE"
721727,2023,"2023-04-11","Tuesday","FALSE",0,0,0,195,195,195,0,"0.510",195,"1.000000","1.000000","full_abs","FALSE"
721806,2023,"2023-04-11","Tuesday","FALSE",0,0,0,192,192,192,0,"0.510",176,"0.916667","0.916667","human_called","FALSE"
721876,2023,"2023-04-11","Tuesday","FALSE",0,0,0,153,153,153,0,"0.510",153,"1.000000","1.000000","full_abs","FALSE"
721954,2023,"2023-04-11","Tuesday","FALSE",0,0,0,212,212,212,0,"0.510",212,"1.000000","1.000000","full_abs","FALSE"
722646,2023,"2023-04-11","Tuesday","FALSE",0,0,0,179,179,179,0,"0.510",164,"0.916201","0.916201","human_called","FALSE"
722727,2023,"2023-04-11","Tuesday","FALSE",0,0,0,196,196,196,0,"0.510",178,"0.908163","0.908163","human_called","FALSE"
722947,2023,"2023-04-11","Tuesday","FALSE",0,0,0,156,156,156,0,"0.510",140,"0.897436","0.897436","human_called","FALSE"
723024,2023,"2023-04-11","Tuesday","FALSE",0,0,0,173,173,173,0,"0.510",161,"0.930636","0.930636","human_called","FALSE"
723252,2023,"2023-04-11","Tuesday","FALSE",0,0,0,173,173,173,0,"0.510",155,"0.895954","0.895954","human_called","FALSE"
723530,2023,"2023-04-11","Tuesday","FALSE",0,0,0,164,164,164,0,"0.510",152,"0.926829","0.926829","human_called","FALSE"
723608,2023,"2023-04-11","Tuesday","FALSE",0,0,0,194,194,194,0,"0.510",184,"0.948454","0.948454","human_called","FALSE"
723681,2023,"2023-04-11","Tuesday","FALSE",0,0,0,162,162,162,0,"0.510",154,"0.950617","0.950617","human_called","FALSE"
723757,2023,"2023-04-11","Tuesday","FALSE",0,0,0,197,197,197,0,"0.510",174,"0.883249","0.883249","human_called","FALSE"
725501,2023,"2023-04-11","Tuesday","FALSE",0,0,0,165,165,165,0,"0.510",150,"0.909091","0.909091","human_called","FALSE"
721651,2023,"2023-04-12","Wednesday","FALSE",0,0,0,164,164,164,0,"0.510",161,"0.981707","0.981707","human_called","FALSE"
721730,2023,"2023-04-12","Wednesday","FALSE",0,0,0,168,168,168,0,"0.510",168,"1.000000","1.000000","full_abs","FALSE"
721805,2023,"2023-04-12","Wednesday","FALSE",0,0,0,172,172,172,0,"0.510",172,"1.000000","1.000000","full_abs","FALSE"
721875,2023,"2023-04-12","Wednesday","FALSE",0,0,0,154,154,154,0,"0.510",154,"1.000000","1.000000","full_abs","FALSE"
721950,2023,"2023-04-12","Wednesday","FALSE",0,0,0,163,163,163,0,"0.510",163,"1.000000","1.000000","full_abs","FALSE"
722648,2023,"2023-04-12","Wednesday","FALSE",0,0,0,227,227,227,0,"0.510",209,"0.920705","0.920705","human_called","FALSE"
722726,2023,"2023-04-12","Wednesday","FALSE",0,0,0,193,193,193,0,"0.510",168,"0.870466","0.870466","human_called","FALSE"
722951,2023,"2023-04-12","Wednesday","FALSE",0,0,0,187,187,187,0,"0.510",171,"0.914439","0.914439","human_called","FALSE"
723025,2023,"2023-04-12","Wednesday","FALSE",0,0,0,164,164,164,0,"0.510",155,"0.945122","0.945122","human_called","FALSE"
723253,2023,"2023-04-12","Wednesday","FALSE",0,0,0,155,155,155,0,"0.510",150,"0.967742","0.967742","human_called","FALSE"
723528,2023,"2023-04-12","Wednesday","FALSE",0,0,0,163,163,163,0,"0.510",148,"0.907975","0.907975","human_called","FALSE"
723606,2023,"2023-04-12","Wednesday","FALSE",0,0,0,138,138,138,0,"0.510",130,"0.942029","0.942029","human_called","FALSE"
723683,2023,"2023-04-12","Wednesday","FALSE",0,0,0,192,192,192,0,"0.510",177,"0.921875","0.921875","human_called","FALSE"
723755,2023,"2023-04-12","Wednesday","FALSE",0,0,0,150,147,147,0,"0.510",132,"0.897959","0.897959","human_called","FALSE"
725494,2023,"2023-04-12","Wednesday","FALSE",0,0,0,148,148,148,0,"0.510",129,"0.871622","0.871622","human_called","FALSE"
721654,2023,"2023-04-13","Thursday","FALSE",0,0,0,140,140,140,0,"0.510",139,"0.992857","0.992857","full_abs","FALSE"
721726,2023,"2023-04-13","Thursday","FALSE",0,0,0,203,203,203,0,"0.510",203,"1.000000","1.000000","full_abs","FALSE"
721804,2023,"2023-04-13","Thursday","FALSE",0,0,0,195,195,195,0,"0.510",195,"1.000000","1.000000","full_abs","FALSE"
721869,2023,"2023-04-13","Thursday","FALSE",0,0,0,195,195,195,0,"0.510",194,"0.994872","0.994872","full_abs","FALSE"
721952,2023,"2023-04-13","Thursday","FALSE",0,0,0,166,166,166,0,"0.510",166,"1.000000","1.000000","full_abs","FALSE"
722649,2023,"2023-04-13","Thursday","FALSE",0,0,0,186,186,186,0,"0.510",172,"0.924731","0.924731","human_called","FALSE"
722723,2023,"2023-04-13","Thursday","FALSE",0,0,0,161,161,161,0,"0.510",144,"0.894410","0.894410","human_called","FALSE"
722948,2023,"2023-04-13","Thursday","FALSE",0,0,0,126,126,126,0,"0.510",116,"0.920635","0.920635","human_called","FALSE"
723027,2023,"2023-04-13","Thursday","FALSE",0,0,0,149,149,149,0,"0.510",134,"0.899329","0.899329","human_called","FALSE"
723251,2023,"2023-04-13","Thursday","FALSE",0,0,0,154,154,154,0,"0.510",145,"0.941558","0.941558","human_called","FALSE"
723529,2023,"2023-04-13","Thursday","FALSE",0,0,0,142,142,142,0,"0.510",134,"0.943662","0.943662","human_called","FALSE"
723607,2023,"2023-04-13","Thursday","FALSE",0,0,0,160,160,160,0,"0.510",146,"0.912500","0.912500","human_called","FALSE"
723678,2023,"2023-04-13","Thursday","FALSE",0,0,0,149,149,149,0,"0.510",130,"0.872483","0.872483","human_called","FALSE"
723750,2023,"2023-04-13","Thursday","FALSE",0,0,0,148,148,148,0,"0.510",141,"0.952703","0.952703","human_called","FALSE"
725495,2023,"2023-04-13","Thursday","FALSE",0,0,0,156,156,156,0,"0.510",143,"0.916667","0.916667","human_called","FALSE"
721655,2023,"2023-04-14","Friday","FALSE",0,0,0,140,140,140,0,"0.510",130,"0.928571","0.928571","human_called","FALSE"
721729,2023,"2023-04-14","Friday","FALSE",0,0,0,165,165,165,0,"0.510",154,"0.933333","0.933333","human_called","FALSE"
721798,2023,"2023-04-14","Friday","FALSE",0,0,0,128,128,128,0,"0.510",120,"0.937500","0.937500","human_called","FALSE"
721870,2023,"2023-04-14","Friday","FALSE",0,0,0,173,173,173,0,"0.510",163,"0.942197","0.942197","human_called","FALSE"
721949,2023,"2023-04-14","Friday","FALSE",0,0,0,172,172,172,0,"0.510",164,"0.953488","0.953488","human_called","FALSE"
722647,2023,"2023-04-14","Friday","FALSE",0,0,0,199,199,199,0,"0.510",178,"0.894472","0.894472","human_called","FALSE"
722722,2023,"2023-04-14","Friday","FALSE",0,0,0,176,176,176,0,"0.510",165,"0.937500","0.937500","human_called","FALSE"
722946,2023,"2023-04-14","Friday","FALSE",0,0,0,192,192,192,0,"0.510",170,"0.885417","0.885417","human_called","FALSE"
723021,2023,"2023-04-14","Friday","FALSE",0,0,0,146,146,146,0,"0.510",133,"0.910959","0.910959","human_called","FALSE"
723249,2023,"2023-04-14","Friday","FALSE",0,0,0,153,153,153,0,"0.510",143,"0.934641","0.934641","human_called","FALSE"
723531,2023,"2023-04-14","Friday","FALSE",0,0,0,197,197,197,0,"0.510",178,"0.903553","0.903553","human_called","FALSE"
723605,2023,"2023-04-14","Friday","FALSE",0,0,0,172,172,172,0,"0.510",160,"0.930233","0.930233","human_called","FALSE"
723679,2023,"2023-04-14","Friday","FALSE",0,0,0,172,172,172,0,"0.510",158,"0.918605","0.918605","human_called","FALSE"
723754,2023,"2023-04-14","Friday","FALSE",0,0,0,155,155,155,0,"0.510",144,"0.929032","0.929032","human_called","FALSE"
725496,2023,"2023-04-14","Friday","FALSE",0,0,0,149,149,149,0,"0.510",141,"0.946309","0.946309","human_called","FALSE"
721645,2023,"2023-04-15","Saturday","FALSE",0,0,0,165,165,165,0,"0.510",149,"0.903030","0.903030","human_called","FALSE"
721725,2023,"2023-04-15","Saturday","FALSE",0,0,0,225,225,225,0,"0.510",213,"0.946667","0.946667","human_called","FALSE"
721799,2023,"2023-04-15","Saturday","FALSE",0,0,0,180,180,180,0,"0.510",166,"0.922222","0.922222","human_called","FALSE"
721874,2023,"2023-04-15","Saturday","FALSE",0,0,0,188,188,188,0,"0.510",175,"0.930851","0.930851","human_called","FALSE"
721953,2023,"2023-04-15","Saturday","FALSE",0,0,0,184,184,184,0,"0.510",169,"0.918478","0.918478","human_called","FALSE"
722650,2023,"2023-04-15","Saturday","FALSE",0,0,0,171,171,171,0,"0.510",159,"0.929825","0.929825","human_called","FALSE"
722725,2023,"2023-04-15","Saturday","FALSE",0,0,0,168,168,168,0,"0.510",152,"0.904762","0.904762","human_called","FALSE"
723020,2023,"2023-04-15","Saturday","FALSE",0,0,0,151,151,151,0,"0.510",141,"0.933775","0.933775","human_called","FALSE"
723245,2023,"2023-04-15","Saturday","FALSE",0,0,0,192,192,192,0,"0.510",172,"0.895833","0.895833","human_called","FALSE"
723599,2023,"2023-04-15","Saturday","FALSE",0,0,0,172,172,172,0,"0.510",159,"0.924419","0.924419","human_called","FALSE"
723674,2023,"2023-04-15","Saturday","FALSE",0,0,0,150,150,150,0,"0.510",137,"0.913333","0.913333","human_called","FALSE"
723752,2023,"2023-04-15","Saturday","FALSE",0,0,0,146,146,146,0,"0.510",137,"0.938356","0.938356","human_called","FALSE"
725498,2023,"2023-04-15","Saturday","FALSE",0,0,0,140,140,140,0,"0.510",124,"0.885714","0.885714","human_called","FALSE"
721646,2023,"2023-04-16","Sunday","FALSE",0,0,0,163,163,163,0,"0.510",153,"0.938650","0.938650","human_called","FALSE"
721723,2023,"2023-04-16","Sunday","FALSE",0,0,0,186,186,186,0,"0.510",168,"0.903226","0.903226","human_called","FALSE"
721796,2023,"2023-04-16","Sunday","FALSE",0,0,0,165,165,165,0,"0.510",155,"0.939394","0.939394","human_called","FALSE"
721872,2023,"2023-04-16","Sunday","FALSE",0,0,0,192,192,192,0,"0.510",184,"0.958333","0.958333","human_called","FALSE"
721951,2023,"2023-04-16","Sunday","FALSE",0,0,0,165,165,165,0,"0.510",154,"0.933333","0.933333","human_called","FALSE"
722651,2023,"2023-04-16","Sunday","FALSE",0,0,0,185,185,185,0,"0.510",174,"0.940541","0.940541","human_called","FALSE"
722949,2023,"2023-04-16","Sunday","FALSE",0,0,0,98,98,98,0,"0.510",87,"0.887755","0.887755","human_called","FALSE"
722950,2023,"2023-04-16","Sunday","FALSE",0,0,0,129,129,129,0,"0.510",120,"0.930233","0.930233","human_called","FALSE"
